change_id,comparison_month,before_snapshot_date,after_snapshot_date,change_type,semantic_type,source_name,record_identity,source_record_id,changed_fields,old_value,new_value,source_url,interpretation_note
chg-0fa41476faf4813d,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20198,TRANS20198,status,"{""status"": ""Planning""}","{""status"": ""30% Design Completion""}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,Values are source-reported states observed at two retrieval times.
chg-a1a3304fc46496fa,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_point,CAPITAL_LOCATIONS_POINT|NATIVE|TRANS10023,TRANS10023,status,"{""status"": ""Construction in Progress""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fTRANS10023,Values are source-reported states observed at two retrieval times.
chg-09c326de07839145,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW250001,SW250001,status,"{""status"": """"}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf,Values are source-reported states observed at two retrieval times.
chg-b16635b308f5d2a8,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW250002,SW250002,status,"{""status"": """"}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf,Values are source-reported states observed at two retrieval times.
chg-0335e5810fdb907f,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW250003,SW250003,status,"{""status"": """"}","{""status"": ""Consultant/Contractor Selection Process""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f,Values are source-reported states observed at two retrieval times.
chg-55b9429371e003b0,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW40004,SW40004,status,"{""status"": ""Construction in Progress""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000750.pdf,Values are source-reported states observed at two retrieval times.
chg-fca16ff8a78a6e33,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW40006,SW40006,status,"{""status"": """"}","{""status"": ""90% Design Completion""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002178.pdf,Values are source-reported states observed at two retrieval times.
chg-507764f685d34bdf,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW40007,SW40007,status,"{""status"": ""Planning""}","{""status"": ""60% Design Completion""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002179.pdf,Values are source-reported states observed at two retrieval times.
chg-ad9e9b28b11af789,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW50006,SW50006,status,"{""status"": """"}","{""status"": ""Planning""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001171.pdf,Values are source-reported states observed at two retrieval times.
chg-83c37ec77c58af8c,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW50019,SW50019,status,"{""status"": ""60% Design Completion""}","{""status"": ""Contract Negotiations""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fSW50019.pdf,Values are source-reported states observed at two retrieval times.
chg-ae02cf452ab540db,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW50021,SW50021,status,"{""status"": ""30% Design Completion""}","{""status"": ""90% Design Completion""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fSW50021.pdf,Values are source-reported states observed at two retrieval times.
chg-9479c11ed362243e,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60001,SW60001,status,"{""status"": ""90% Design Completion""}","{""status"": ""Project Startup""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fSW60001.pdf,Values are source-reported states observed at two retrieval times.
chg-2275cb94f5e54287,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60004,SW60004,status,"{""status"": ""Project Startup""}","{""status"": ""60% Design Completion""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf,Values are source-reported states observed at two retrieval times.
chg-f7726380e69cac93,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60006,SW60006,status,"{""status"": ""Project Startup""}","{""status"": ""Closeout""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf,Values are source-reported states observed at two retrieval times.
chg-5e8197f4892b2edd,2026-09,2026-08-23,2026-09-01,status_changed,,capital_locations_polygon,CAPITAL_LOCATIONS_POLYGON|NATIVE|SW60007,SW60007,status,"{""status"": ""60% Design Completion""}","{""status"": ""Permitting/Submittals Approval""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001955.pdf,Values are source-reported states observed at two retrieval times.
chg-54d8ce9baac33550,2026-09,2026-08-23,2026-09-01,status_changed,permit_issued,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-23-0502831,BLD-23-0502831,status,"{""status"": ""Revision""}","{""status"": ""Issued""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23CAP&capID2=00000&capID3=02750&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-8d6e60454f1e7593,2026-09,2026-08-23,2026-09-01,status_changed,permit_issued,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-24-0509874,BLD-24-0509874,status,"{""status"": ""Revision""}","{""status"": ""Issued""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=24CAP&capID2=00000&capID3=01VPG&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-c2d7cbf0825c6f00,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0515998,BLD-25-0515998,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00SUM&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-ce23abdcb2c37a61,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517585,BLD-25-0517585,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=023PU&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-051bb5aee5612623,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0517771,BLD-25-0517771,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=025N6&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-68a92afbbd3bb26a,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-25-0518360,BLD-25-0518360,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02BOY&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-06d51a4c099f1eb5,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0519789,BLD-26-0519789,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02QRF&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-9afed46cc765a1b1,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0520772,BLD-26-0520772,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02W7M&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-80aeb81bdcfe0068,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521028,BLD-26-0521028,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02XPI&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-1b34ceeffbb7177a,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521074,BLD-26-0521074,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02XYH&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-c687687d66bfdb6a,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521087,BLD-26-0521087,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02XZX&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-5426b55352063e9a,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521289,BLD-26-0521289,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02YX2&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-f753a946be71cf55,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521295,BLD-26-0521295,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02YXW&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-36bf3d4913bb226e,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521469,BLD-26-0521469,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=02ZWL&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-6ca03667a82ba1e1,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521532,BLD-26-0521532,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=030A8&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-28e7a29c10f34d16,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521651,BLD-26-0521651,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=000KV&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-9e81f5bb844f7710,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0521955,BLD-26-0521955,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=0032T&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-aad6c7bfb80e43ba,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522046,BLD-26-0522046,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=003XW&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-e550d85d3c83757f,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0522919,BLD-26-0522919,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00BKM&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-be00d457b39da24c,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0523407,BLD-26-0523407,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00ES1&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-8ed25170288722b0,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0523538,BLD-26-0523538,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00FVV&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-29c982aae4bc0341,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0523539,BLD-26-0523539,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00FW0&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-65a5865774356d92,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0524215,BLD-26-0524215,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00L3J&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-bd2556cf743d0f25,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0524217,BLD-26-0524217,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00L3L&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-b8f5c6fb96b1f037,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0524352,BLD-26-0524352,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00M0Q&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-afd5fb1a171a0d9c,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0524448,BLD-26-0524448,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00MVY&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-7e6bc68b30eec0a4,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0524704,BLD-26-0524704,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00P2C&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-e6832b1917fd560c,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0524746,BLD-26-0524746,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00PEC&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-f05fa75ac258eef1,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0524813,BLD-26-0524813,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00PXH&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
chg-6bfd0d5a0ee54ece,2026-09,2026-08-23,2026-09-01,status_changed,,construction_inspections,CONSTRUCTION_INSPECTIONS|NATIVE|BLD-26-0524870,BLD-26-0524870,status,"{""status"": ""Issued""}","{""status"": ""Revision""}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=26CAP&capID2=00000&capID3=00QBR&agencyCode=TAMPA,Values are source-reported states observed at two retrieval times.
